,Month,Kind of Business,Sales,Percent Change
0,1992-01-01,Retail and food services sales total,146376.0,
1,1992-02-01,Retail and food services sales total,147079.0,0.0048026998961578915
2,1992-03-01,Retail and food services sales total,159336.0,0.08333616627798657
3,1992-04-01,Retail and food services sales total,163669.0,0.027194105537982738
4,1992-05-01,Retail and food services sales total,170068.0,0.03909720228021185
5,1992-06-01,Retail and food services sales total,168663.0,-0.00826140132182418
6,1992-07-01,Retail and food services sales total,169890.0,0.007274861706479729
7,1992-08-01,Retail and food services sales total,170364.0,0.0027900406145153767
8,1992-09-01,Retail and food services sales total,164617.0,-0.033733652649620804
9,1992-10-01,Retail and food services sales total,173655.0,0.05490319954804179
10,1992-11-01,Retail and food services sales total,171547.0,-0.012139011257954024
11,1992-12-01,Retail and food services sales total,208838.0,0.21738065952770969
12,1993-01-01,Retail and food services sales total,153221.0,-0.26631647497103017
13,1993-02-01,Retail and food services sales total,150087.0,-0.0204541152975114
14,1993-03-01,Retail and food services sales total,170439.0,0.13560135121629457
15,1993-04-01,Retail and food services sales total,176456.0,0.03530295296264363
16,1993-05-01,Retail and food services sales total,182231.0,0.03272770549032056
17,1993-06-01,Retail and food services sales total,181535.0,-0.0038193282152871877
18,1993-07-01,Retail and food services sales total,183682.0,0.011826920428567478
19,1993-08-01,Retail and food services sales total,183318.0,-0.00198168573948454
20,1993-09-01,Retail and food services sales total,177406.0,-0.032249969997490746
21,1993-10-01,Retail and food services sales total,182737.0,0.030049716469567
22,1993-11-01,Retail and food services sales total,187443.0,0.025752857932438422
23,1993-12-01,Retail and food services sales total,224540.0,0.19791083155946065
24,1994-01-01,Retail and food services sales total,161349.0,-0.2814242451233633
25,1994-02-01,Retail and food services sales total,162841.0,0.009247035928329206
26,1994-03-01,Retail and food services sales total,192319.0,0.1810232066862767
27,1994-04-01,Retail and food services sales total,189569.0,-0.014299159209438472
28,1994-05-01,Retail and food services sales total,194927.0,0.028264114913303384
29,1994-06-01,Retail and food services sales total,197946.0,0.015487849297429301
30,1994-07-01,Retail and food services sales total,193355.0,-0.02319319410344234
31,1994-08-01,Retail and food services sales total,202388.0,0.04671717824726529
32,1994-09-01,Retail and food services sales total,193954.0,-0.04167243117180863
33,1994-10-01,Retail and food services sales total,197956.0,0.02063375852006155
34,1994-11-01,Retail and food services sales total,202520.0,0.023055628523510174
35,1994-12-01,Retail and food services sales total,241111.0,0.19055401935611305
36,1995-01-01,Retail and food services sales total,175344.0,-0.27276648514584567
37,1995-02-01,Retail and food services sales total,172138.0,-0.0182840587644858
38,1995-03-01,Retail and food services sales total,201279.0,0.1692885940350184
39,1995-04-01,Retail and food services sales total,196039.0,-0.026033515667307605
40,1995-05-01,Retail and food services sales total,210478.0,0.07365371176143531
41,1995-06-01,Retail and food services sales total,211844.0,0.006489989452579392
42,1995-07-01,Retail and food services sales total,203411.0,-0.03980759426747982
43,1995-08-01,Retail and food services sales total,214248.0,0.05327637148433473
44,1995-09-01,Retail and food services sales total,202122.0,-0.05659796124117844
45,1995-10-01,Retail and food services sales total,204044.0,0.00950910836029717
46,1995-11-01,Retail and food services sales total,212190.0,0.039922761757267944
47,1995-12-01,Retail and food services sales total,247491.0,0.16636505019086667
48,1996-01-01,Retail and food services sales total,185019.0,-0.25242130016849096
49,1996-02-01,Retail and food services sales total,192380.0,0.039785103151568135
50,1996-03-01,Retail and food services sales total,212110.0,0.10255743840316045
51,1996-04-01,Retail and food services sales total,211718.0,-0.0018480976851633635
52,1996-05-01,Retail and food services sales total,226936.0,0.07187863100917258
53,1996-06-01,Retail and food services sales total,217511.0,-0.04153153311946978
54,1996-07-01,Retail and food services sales total,218111.0,0.002758481180262118
55,1996-08-01,Retail and food services sales total,226062.0,0.03645391566679357
56,1996-09-01,Retail and food services sales total,209250.0,-0.07436897842184886
57,1996-10-01,Retail and food services sales total,222663.0,0.06410035842293915
58,1996-11-01,Retail and food services sales total,223953.0,0.005793508575740125
59,1996-12-01,Retail and food services sales total,258081.0,0.15238911735944605
60,1997-01-01,Retail and food services sales total,200389.0,-0.2235422212406183
61,1997-02-01,Retail and food services sales total,197556.0,-0.01413750255752566
62,1997-03-01,Retail and food services sales total,225133.0,0.1395907995707546
63,1997-04-01,Retail and food services sales total,220329.0,-0.02133849768803331
64,1997-05-01,Retail and food services sales total,234190.0,0.06291046571263892
65,1997-06-01,Retail and food services sales total,227365.0,-0.029143003544130797
66,1997-07-01,Retail and food services sales total,231521.0,0.0182789787346338
67,1997-08-01,Retail and food services sales total,235252.0,0.016115168818379377
68,1997-09-01,Retail and food services sales total,222807.0,-0.052900719228741955
69,1997-10-01,Retail and food services sales total,232251.0,0.04238646003043001
70,1997-11-01,Retail and food services sales total,228284.0,-0.017080658425582707
71,1997-12-01,Retail and food services sales total,271054.0,0.18735434809272666
72,1998-01-01,Retail and food services sales total,207853.0,-0.23316756070746048
73,1998-02-01,Retail and food services sales total,203863.0,-0.019196258894507157
74,1998-03-01,Retail and food services sales total,230313.0,0.12974399474156662
75,1998-04-01,Retail and food services sales total,234503.0,0.018192633503102407
76,1998-05-01,Retail and food services sales total,245027.0,0.04487789068796566
77,1998-06-01,Retail and food services sales total,244067.0,-0.0039179355744468625
78,1998-07-01,Retail and food services sales total,241431.0,-0.010800313028799469
79,1998-08-01,Retail and food services sales total,240462.0,-0.004013569094275415
80,1998-09-01,Retail and food services sales total,231243.0,-0.038338698006337824
81,1998-10-01,Retail and food services sales total,244234.0,0.05617899785074565
82,1998-11-01,Retail and food services sales total,240991.0,-0.013278249547565069
83,1998-12-01,Retail and food services sales total,288969.0,0.19908627293135428
84,1999-01-01,Retail and food services sales total,218126.0,-0.2451577850911344
85,1999-02-01,Retail and food services sales total,220650.0,0.011571293655960213
86,1999-03-01,Retail and food services sales total,253550.0,0.14910491728982556
87,1999-04-01,Retail and food services sales total,250783.0,-0.010913034904358132
88,1999-05-01,Retail and food services sales total,262113.0,0.045178500935071364
89,1999-06-01,Retail and food services sales total,260918.0,-0.004559102371877732
90,1999-07-01,Retail and food services sales total,262051.0,0.0043423604350791845
91,1999-08-01,Retail and food services sales total,265089.0,0.011593163162895825
92,1999-09-01,Retail and food services sales total,253905.0,-0.04218960424612106
93,1999-10-01,Retail and food services sales total,258040.0,0.01628561863689182
94,1999-11-01,Retail and food services sales total,264106.0,0.023507983258409526
95,1999-12-01,Retail and food services sales total,317659.0,0.20277085715583887
96,2000-01-01,Retail and food services sales total,236422.0,-0.2557364973131565
97,2000-02-01,Retail and food services sales total,250580.0,0.05988444391807879
98,2000-03-01,Retail and food services sales total,279515.0,0.11547210471705638
99,2000-04-01,Retail and food services sales total,264417.0,-0.05401499025097045
100,2000-05-01,Retail and food services sales total,283706.0,0.07294916741359292
101,2000-06-01,Retail and food services sales total,281288.0,-0.008522907516936518
102,2000-07-01,Retail and food services sales total,271146.0,-0.03605557293592332
103,2000-08-01,Retail and food services sales total,283944.0,0.04719966364984174
104,2000-09-01,Retail and food services sales total,269155.0,-0.05208421378863437
105,2000-10-01,Retail and food services sales total,270899.0,0.0064795378127844305
106,2000-11-01,Retail and food services sales total,276507.0,0.02070144223492898
107,2000-12-01,Retail and food services sales total,319958.0,0.15714249548836023
108,2001-01-01,Retail and food services sales total,250746.0,-0.21631589146075425
109,2001-02-01,Retail and food services sales total,247772.0,-0.0118606079458895
110,2001-03-01,Retail and food services sales total,280449.0,0.13188334436498073
111,2001-04-01,Retail and food services sales total,274925.0,-0.019696985904745556
112,2001-05-01,Retail and food services sales total,296013.0,0.07670455578794222
113,2001-06-01,Retail and food services sales total,287881.0,-0.027471766442690004
114,2001-07-01,Retail and food services sales total,279098.0,-0.030509133982444148
115,2001-08-01,Retail and food services sales total,294763.0,0.056127238461042284
116,2001-09-01,Retail and food services sales total,261924.0,-0.11140814824112932
117,2001-10-01,Retail and food services sales total,291596.0,0.11328476962783096
118,2001-11-01,Retail and food services sales total,287537.0,-0.01391994403215413
119,2001-12-01,Retail and food services sales total,326202.0,0.13446965086232376
120,2002-01-01,Retail and food services sales total,255598.0,-0.21644257239379283
121,2002-02-01,Retail and food services sales total,253086.0,-0.009827932925922767
122,2002-03-01,Retail and food services sales total,285261.0,0.12713069865579296
123,2002-04-01,Retail and food services sales total,284747.0,-0.0018018586487462684
124,2002-05-01,Retail and food services sales total,300402.0,0.054978630152380914
125,2002-06-01,Retail and food services sales total,288854.0,-0.03844182129280094
126,2002-07-01,Retail and food services sales total,295433.0,0.02277621220408932
127,2002-08-01,Retail and food services sales total,307256.0,0.04001922601740504
128,2002-09-01,Retail and food services sales total,273189.0,-0.11087497070846464
129,2002-10-01,Retail and food services sales total,287540.0,0.05253139767706605
130,2002-11-01,Retail and food services sales total,290705.0,0.011007164220630195
131,2002-12-01,Retail and food services sales total,337006.0,0.15927142636005565
132,2003-01-01,Retail and food services sales total,268328.0,-0.2037886565817819
133,2003-02-01,Retail and food services sales total,259051.0,-0.03457335797978589
134,2003-03-01,Retail and food services sales total,293693.0,0.13372656349521916
135,2003-04-01,Retail and food services sales total,294251.0,0.0018999431379025378
136,2003-05-01,Retail and food services sales total,312389.0,0.06164125185640823
137,2003-06-01,Retail and food services sales total,300998.0,-0.03646415206681408
138,2003-07-01,Retail and food services sales total,309923.0,0.029651359809699684
139,2003-08-01,Retail and food services sales total,317056.0,0.02301539414628806
140,2003-09-01,Retail and food services sales total,293890.0,-0.07306595680258376
141,2003-10-01,Retail and food services sales total,304036.0,0.03452312089557319
142,2003-11-01,Retail and food services sales total,301265.0,-0.009114052283282215
143,2003-12-01,Retail and food services sales total,357577.0,0.18691849368496172
144,2004-01-01,Retail and food services sales total,281460.0,-0.21286883664217782
145,2004-02-01,Retail and food services sales total,282444.0,0.0034960562779791093
146,2004-03-01,Retail and food services sales total,319077.0,0.12970004673492808
147,2004-04-01,Retail and food services sales total,315191.0,-0.012178878452536512
148,2004-05-01,Retail and food services sales total,328408.0,0.04193330393317063
149,2004-06-01,Retail and food services sales total,321044.0,-0.022423327080948074
150,2004-07-01,Retail and food services sales total,328000.0,0.021666812025765925
151,2004-08-01,Retail and food services sales total,326317.0,-0.005131097560975628
152,2004-09-01,Retail and food services sales total,313524.0,-0.039204209403739254
153,2004-10-01,Retail and food services sales total,319726.0,0.019781579719574838
154,2004-11-01,Retail and food services sales total,324259.0,0.014177764711033713
155,2004-12-01,Retail and food services sales total,387155.0,0.19396840180226294
156,2005-01-01,Retail and food services sales total,293261.0,-0.2425230204956671
157,2005-02-01,Retail and food services sales total,295062.0,0.006141287112844784
158,2005-03-01,Retail and food services sales total,339141.0,0.14938894198507424
159,2005-04-01,Retail and food services sales total,335632.0,-0.010346728941649674
160,2005-05-01,Retail and food services sales total,345348.0,0.02894837202650513
161,2005-06-01,Retail and food services sales total,350945.0,0.016206840636111997
162,2005-07-01,Retail and food services sales total,351827.0,0.0025132143213324465
163,2005-08-01,Retail and food services sales total,355701.0,0.011011093520394866
164,2005-09-01,Retail and food services sales total,333289.0,-0.06300797579989936
165,2005-10-01,Retail and food services sales total,336134.0,0.008536135305995618
166,2005-11-01,Retail and food services sales total,343798.0,0.022800430780581582
167,2005-12-01,Retail and food services sales total,405608.0,0.17978580445494163
168,2006-01-01,Retail and food services sales total,318546.0,-0.21464566773830895
169,2006-02-01,Retail and food services sales total,314051.0,-0.014110991819077934
170,2006-03-01,Retail and food services sales total,361993.0,0.15265673409732816
171,2006-04-01,Retail and food services sales total,351667.0,-0.028525413474846162
172,2006-05-01,Retail and food services sales total,373560.0,0.0622549172939173
173,2006-06-01,Retail and food services sales total,366615.0,-0.018591390941214314
174,2006-07-01,Retail and food services sales total,362203.0,-0.012034423032336372
175,2006-08-01,Retail and food services sales total,375795.0,0.03752591778643466
176,2006-09-01,Retail and food services sales total,346214.0,-0.07871578919357625
177,2006-10-01,Retail and food services sales total,348796.0,0.0074578151085744615
178,2006-11-01,Retail and food services sales total,356928.0,0.023314487551462815
179,2006-12-01,Retail and food services sales total,417991.0,0.17107932131970593
180,2007-01-01,Retail and food services sales total,328877.0,-0.2131959779038305
181,2007-02-01,Retail and food services sales total,323162.0,-0.017377317355728783
182,2007-03-01,Retail and food services sales total,374142.0,0.15775369628854885
183,2007-04-01,Retail and food services sales total,358535.0,-0.04171410854702229
184,2007-05-01,Retail and food services sales total,391512.0,0.09197707336801142
185,2007-06-01,Retail and food services sales total,376639.0,-0.037988618484235515
186,2007-07-01,Retail and food services sales total,372354.0,-0.011376941846170996
187,2007-08-01,Retail and food services sales total,388016.0,0.042062123678005436
188,2007-09-01,Retail and food services sales total,353936.0,-0.08783142963176771
189,2007-10-01,Retail and food services sales total,368681.0,0.04166007413769712
190,2007-11-01,Retail and food services sales total,377802.0,0.02473954448425597
191,2007-12-01,Retail and food services sales total,426077.0,0.12777857184451125
192,2008-01-01,Retail and food services sales total,342639.0,-0.19582845354243483
193,2008-02-01,Retail and food services sales total,343893.0,0.0036598285659250607
194,2008-03-01,Retail and food services sales total,372907.0,0.08436926602169859
195,2008-04-01,Retail and food services sales total,368920.0,-0.010691673795343082
196,2008-05-01,Retail and food services sales total,397956.0,0.07870541038707568
197,2008-06-01,Retail and food services sales total,378507.0,-0.04887223713174316
198,2008-07-01,Retail and food services sales total,383726.0,0.013788384362772632
199,2008-08-01,Retail and food services sales total,382862.0,-0.002251606615136792
200,2008-09-01,Retail and food services sales total,350542.0,-0.08441683948785728
201,2008-10-01,Retail and food services sales total,349847.0,-0.0019826440198321693
202,2008-11-01,Retail and food services sales total,335545.0,-0.04088072786103636
203,2008-12-01,Retail and food services sales total,384236.0,0.14511019386371427
204,2009-01-01,Retail and food services sales total,310188.0,-0.1927148939714134
205,2009-02-01,Retail and food services sales total,299412.0,-0.03474022205888039
206,2009-03-01,Retail and food services sales total,328526.0,0.09723725167995934
207,2009-04-01,Retail and food services sales total,329854.0,0.004042298022074453
208,2009-05-01,Retail and food services sales total,347728.0,0.05418761027606145
209,2009-06-01,Retail and food services sales total,344405.0,-0.009556319882206732
210,2009-07-01,Retail and food services sales total,348071.0,0.010644444767061945
211,2009-08-01,Retail and food services sales total,353392.0,0.015287110962993289
212,2009-09-01,Retail and food services sales total,324646.0,-0.08134309774980752
213,2009-10-01,Retail and food services sales total,338610.0,0.0430130049346058
214,2009-11-01,Retail and food services sales total,339363.0,0.002223797288916529
215,2009-12-01,Retail and food services sales total,400281.0,0.17950689969148081
216,2010-01-01,Retail and food services sales total,314557.0,-0.21415955291407784
217,2010-02-01,Retail and food services sales total,310925.0,-0.011546396996410802
218,2010-03-01,Retail and food services sales total,360679.0,0.16001929725818131
219,2010-04-01,Retail and food services sales total,356333.0,-0.012049495534810717
220,2010-05-01,Retail and food services sales total,365605.0,0.026020604322361418
221,2010-06-01,Retail and food services sales total,358604.0,-0.019149081659167733
222,2010-07-01,Retail and food services sales total,361939.0,0.009299952036229353
223,2010-08-01,Retail and food services sales total,362627.0,0.0019008727990075247
224,2010-09-01,Retail and food services sales total,345999.0,-0.045854280017759264
225,2010-10-01,Retail and food services sales total,355209.0,0.026618574042121423
226,2010-11-01,Retail and food services sales total,365828.0,0.02989507585674911
227,2010-12-01,Retail and food services sales total,426663.0,0.16629399608559203
228,2011-01-01,Retail and food services sales total,335587.0,-0.21346120943226854
229,2011-02-01,Retail and food services sales total,337314.0,0.005146206497868011
230,2011-03-01,Retail and food services sales total,387088.0,0.14755984038610914
231,2011-04-01,Retail and food services sales total,380775.0,-0.01630895300293478
232,2011-05-01,Retail and food services sales total,391999.0,0.029476725100124668
233,2011-06-01,Retail and food services sales total,388700.0,-0.008415837795504588
234,2011-07-01,Retail and food services sales total,384682.0,-0.010337020838693034
235,2011-08-01,Retail and food services sales total,394609.0,0.025805730447486575
236,2011-09-01,Retail and food services sales total,375025.0,-0.04962887313771358
237,2011-10-01,Retail and food services sales total,379482.0,0.011884541030597884
238,2011-11-01,Retail and food services sales total,391220.0,0.03093163839128077
239,2011-12-01,Retail and food services sales total,451821.0,0.15490261234088232
240,2012-01-01,Retail and food services sales total,355184.0,-0.21388337416808867
241,2012-02-01,Retail and food services sales total,372401.0,0.04847346727330071
242,2012-03-01,Retail and food services sales total,414149.0,0.11210496212416188
243,2012-04-01,Retail and food services sales total,392949.0,-0.05118930626417062
244,2012-05-01,Retail and food services sales total,418608.0,0.06529855019353659
245,2012-06-01,Retail and food services sales total,400975.0,-0.042122940794251384
246,2012-07-01,Retail and food services sales total,396026.0,-0.01234241536255376
247,2012-08-01,Retail and food services sales total,417922.0,0.0552892991874272
248,2012-09-01,Retail and food services sales total,385609.0,-0.07731825555964988
249,2012-10-01,Retail and food services sales total,399400.0,0.0357642067482864
250,2012-11-01,Retail and food services sales total,411065.0,0.029206309464196334
251,2012-12-01,Retail and food services sales total,462102.0,0.12415797988152733
252,2013-01-01,Retail and food services sales total,375497.0,-0.18741533254562848
253,2013-02-01,Retail and food services sales total,373989.0,-0.0040160107803790535
254,2013-03-01,Retail and food services sales total,421748.0,0.1277016168924754
255,2013-04-01,Retail and food services sales total,408539.0,-0.031319650597039006
256,2013-05-01,Retail and food services sales total,437188.0,0.07012549597468043
257,2013-06-01,Retail and food services sales total,414779.0,-0.05125712508120073
258,2013-07-01,Retail and food services sales total,422478.0,0.01856169188893353
259,2013-08-01,Retail and food services sales total,435144.0,0.02998025932711279
260,2013-09-01,Retail and food services sales total,396348.0,-0.08915669295681428
261,2013-10-01,Retail and food services sales total,415853.0,0.049211803768405504
262,2013-11-01,Retail and food services sales total,423985.0,0.01955498697857183
263,2013-12-01,Retail and food services sales total,477197.0,0.1255044400155665
264,2014-01-01,Retail and food services sales total,383409.0,-0.19653937472364658
265,2014-02-01,Retail and food services sales total,380379.0,-0.007902787884478402
266,2014-03-01,Retail and food services sales total,432984.0,0.13829627818570422
267,2014-04-01,Retail and food services sales total,431523.0,-0.0033742586331134694
268,2014-05-01,Retail and food services sales total,459348.0,0.0644809199046168
269,2014-06-01,Retail and food services sales total,433387.0,-0.056517063315830285
270,2014-07-01,Retail and food services sales total,443411.0,0.023129443199726873
271,2014-08-01,Retail and food services sales total,451571.0,0.018402791089981996
272,2014-09-01,Retail and food services sales total,421525.0,-0.0665366022175915
273,2014-10-01,Retail and food services sales total,438601.0,0.04051005278453235
274,2014-11-01,Retail and food services sales total,439199.0,0.0013634259839809815
275,2014-12-01,Retail and food services sales total,501964.0,0.14290788458079362
276,2015-01-01,Retail and food services sales total,398396.0,-0.20632555322692459
277,2015-02-01,Retail and food services sales total,388597.0,-0.024596130483237832
278,2015-03-01,Retail and food services sales total,446381.0,0.14869903782067273
279,2015-04-01,Retail and food services sales total,439792.0,-0.01476093292501246
280,2015-05-01,Retail and food services sales total,465030.0,0.0573862189398624
281,2015-06-01,Retail and food services sales total,449965.0,-0.03239575941337114
282,2015-07-01,Retail and food services sales total,459763.0,0.02177502694654021
283,2015-08-01,Retail and food services sales total,458128.0,-0.003556180031885958
284,2015-09-01,Retail and food services sales total,432762.0,-0.055368805224740636
285,2015-10-01,Retail and food services sales total,446636.0,0.03205919188838213
286,2015-11-01,Retail and food services sales total,446247.0,-0.0008709553193204655
287,2015-12-01,Retail and food services sales total,518589.0,0.1621120141984147
288,2016-01-01,Retail and food services sales total,401798.0,-0.22520917335307922
289,2016-02-01,Retail and food services sales total,415005.0,0.03286975047162999
290,2016-03-01,Retail and food services sales total,460864.0,0.11050228310502286
291,2016-04-01,Retail and food services sales total,451105.0,-0.021175444382724673
292,2016-05-01,Retail and food services sales total,470107.0,0.04212323073342117
293,2016-06-01,Retail and food services sales total,464748.0,-0.011399532446868532
294,2016-07-01,Retail and food services sales total,462033.0,-0.005841875597097812
295,2016-08-01,Retail and food services sales total,471721.0,0.020968199241179653
296,2016-09-01,Retail and food services sales total,448561.0,-0.049096817822399275
297,2016-10-01,Retail and food services sales total,453195.0,0.0103308134233695
298,2016-11-01,Retail and food services sales total,467238.0,0.03098666137093309
299,2016-12-01,Retail and food services sales total,539588.0,0.1548461383705948
300,2017-01-01,Retail and food services sales total,422032.0,-0.2178625173280354
301,2017-02-01,Retail and food services sales total,418388.0,-0.008634416347575558
302,2017-03-01,Retail and food services sales total,483153.0,0.1547965046798665
303,2017-04-01,Retail and food services sales total,465824.0,-0.035866485357640365
304,2017-05-01,Retail and food services sales total,494645.0,0.061871007075633644
305,2017-06-01,Retail and food services sales total,481737.0,-0.026095482618847865
306,2017-07-01,Retail and food services sales total,475370.0,-0.013216755200451735
307,2017-08-01,Retail and food services sales total,490312.0,0.031432357952752676
308,2017-09-01,Retail and food services sales total,469698.0,-0.042042617761751666
309,2017-10-01,Retail and food services sales total,475997.0,0.013410744776430894
310,2017-11-01,Retail and food services sales total,497667.0,0.04552549700943498
311,2017-12-01,Retail and food services sales total,558040.0,0.12131204198791568
312,2018-01-01,Retail and food services sales total,444327.0,-0.20377213103003367
313,2018-02-01,Retail and food services sales total,435428.0,-0.020028042410206948
314,2018-03-01,Retail and food services sales total,508469.0,0.167745298878345
315,2018-04-01,Retail and food services sales total,480490.0,-0.05502597011813892
316,2018-05-01,Retail and food services sales total,528350.0,0.09960665154321635
317,2018-06-01,Retail and food services sales total,507353.0,-0.03974070218605086
318,2018-07-01,Retail and food services sales total,505312.0,-0.004022840113293902
319,2018-08-01,Retail and food services sales total,520951.0,0.030949195744411462
320,2018-09-01,Retail and food services sales total,477397.0,-0.08360479200539017
321,2018-10-01,Retail and food services sales total,503826.0,0.055360632764763995
322,2018-11-01,Retail and food services sales total,518927.0,0.029972649287650865
323,2018-12-01,Retail and food services sales total,556615.0,0.07262678565578584
324,2019-01-01,Retail and food services sales total,456012.0,-0.18074072743278569
325,2019-02-01,Retail and food services sales total,441793.0,-0.03118119698604427
326,2019-03-01,Retail and food services sales total,513263.0,0.16177259485777284
327,2019-04-01,Retail and food services sales total,506157.0,-0.01384475405396457
328,2019-05-01,Retail and food services sales total,543388.0,0.07355622860100719
329,2019-06-01,Retail and food services sales total,514479.0,-0.053201395687795805
330,2019-07-01,Retail and food services sales total,528010.0,0.026300393213328332
331,2019-08-01,Retail and food services sales total,541276.0,0.02512452415673949
332,2019-09-01,Retail and food services sales total,492004.0,-0.09102934547255004
333,2019-10-01,Retail and food services sales total,521235.0,0.059412118600661756
334,2019-11-01,Retail and food services sales total,531243.0,0.019200552533885862
335,2019-12-01,Retail and food services sales total,586160.0,0.1033745385821554
336,2020-01-01,Retail and food services sales total,479343.0,-0.18223181383922482
337,2020-02-01,Retail and food services sales total,478065.0,-0.0026661492918431673
338,2020-03-01,Retail and food services sales total,477715.0,-0.0007321180174244546
339,2020-04-01,Retail and food services sales total,406411.0,-0.149260542373591
340,2020-05-01,Retail and food services sales total,504187.0,0.24058403930995964
341,2020-06-01,Retail and food services sales total,532357.0,0.05587212681009235
342,2020-07-01,Retail and food services sales total,549264.0,0.031758763386223965
343,2020-08-01,Retail and food services sales total,546379.0,-0.00525248332313788
344,2020-09-01,Retail and food services sales total,532094.0,-0.026144855494080077
345,2020-10-01,Retail and food services sales total,554838.0,0.042744327130168625
346,2020-11-01,Retail and food services sales total,545736.0,-0.016404788424729366
347,2020-12-01,Retail and food services sales total,613224.0,0.12366418927833234
348,2021-01-01,Retail and food services sales total,518300.0,-0.1547949851930127
349,2021-02-01,Retail and food services sales total,492597.0,-0.04959097048041672
350,2021-03-01,Retail and food services sales total,634945.0,0.2889745572953144
351,2021-04-01,Retail and food services sales total,629451.0,-0.008652717951948552
352,2021-05-01,Retail and food services sales total,644652.0,0.024149616094024884
353,2021-06-01,Retail and food services sales total,638109.0,-0.010149662143295934
354,2021-07-01,Retail and food services sales total,636312.0,-0.0028161332938416717
355,2021-08-01,Retail and food services sales total,633403.0,-0.00457165667156989
356,2021-09-01,Retail and food services sales total,609406.0,-0.0378858325584186
357,2021-10-01,Retail and food services sales total,638069.0,0.04703432522817308
358,2021-11-01,Retail and food services sales total,654469.0,0.0257025494108003
359,2021-12-01,Retail and food services sales total,711673.0,0.08740520941404406
360,2022-01-01,Retail and food services sales total,587961.0,-0.17383264504906049
361,2022-02-01,Retail and food services sales total,579139.0,-0.01500439655011132
362,2022-03-01,Retail and food services sales total,681854.0,0.17735811264653223
363,2022-04-01,Retail and food services sales total,681357.0,-0.0007288950420470952
364,2022-05-01,Retail and food services sales total,705001.0,0.034701338652130875
365,2022-06-01,Retail and food services sales total,697935.0,-0.01002268081889246
366,2022-07-01,Retail and food services sales total,690050.0,-0.011297613674625895
367,2022-08-01,Retail and food services sales total,702729.0,0.01837403086732836
368,1992-01-01,RSFS excl motor vehicle and parts,116565.0,
369,1992-02-01,RSFS excl motor vehicle and parts,115862.0,-0.006030969845150724
370,1992-03-01,RSFS excl motor vehicle and parts,124200.0,0.07196492378864505
371,1992-04-01,RSFS excl motor vehicle and parts,127587.0,0.027270531400966247
372,1992-05-01,RSFS excl motor vehicle and parts,133608.0,0.04719132827012151
373,1992-06-01,RSFS excl motor vehicle and parts,130274.0,-0.024953595593078304
374,1992-07-01,RSFS excl motor vehicle and parts,132076.0,0.013832384052074875
375,1992-08-01,RSFS excl motor vehicle and parts,134928.0,0.021593627911202562
376,1992-09-01,RSFS excl motor vehicle and parts,128734.0,-0.04590596466263486
377,1992-10-01,RSFS excl motor vehicle and parts,136917.0,0.06356518091568653
378,1992-11-01,RSFS excl motor vehicle and parts,139187.0,0.016579387512142496
379,1992-12-01,RSFS excl motor vehicle and parts,175771.0,0.26284063885276643
380,1993-01-01,RSFS excl motor vehicle and parts,121021.0,-0.31148482969318037
381,1993-02-01,RSFS excl motor vehicle and parts,117300.0,-0.030746729906379833
382,1993-03-01,RSFS excl motor vehicle and parts,131181.0,0.11833759590792847
383,1993-04-01,RSFS excl motor vehicle and parts,135401.0,0.032169292809172134
384,1993-05-01,RSFS excl motor vehicle and parts,140841.0,0.04017695585704684
385,1993-06-01,RSFS excl motor vehicle and parts,138540.0,-0.01633757215583531
386,1993-07-01,RSFS excl motor vehicle and parts,140704.0,0.015620037534286091
387,1993-08-01,RSFS excl motor vehicle and parts,141612.0,0.006453263588810598
388,1993-09-01,RSFS excl motor vehicle and parts,137132.0,-0.031635737084427906
389,1993-10-01,RSFS excl motor vehicle and parts,142450.0,0.038780153428813025
390,1993-11-01,RSFS excl motor vehicle and parts,148461.0,0.042197262197262164
391,1993-12-01,RSFS excl motor vehicle and parts,185536.0,0.24972888502704405
392,1994-01-01,RSFS excl motor vehicle and parts,124850.0,-0.3270847706105554
393,1994-02-01,RSFS excl motor vehicle and parts,123634.0,-0.009739687625150206
394,1994-03-01,RSFS excl motor vehicle and parts,143525.0,0.16088616400019418
395,1994-04-01,RSFS excl motor vehicle and parts,141977.0,-0.010785577425535653
396,1994-05-01,RSFS excl motor vehicle and parts,147862.0,0.04145037576508881
397,1994-06-01,RSFS excl motor vehicle and parts,148644.0,0.005288715153318524
398,1994-07-01,RSFS excl motor vehicle and parts,147625.0,-0.006855305293183678
399,1994-08-01,RSFS excl motor vehicle and parts,154061.0,0.04359695173581701
400,1994-09-01,RSFS excl motor vehicle and parts,147603.0,-0.04191846086939588
401,1994-10-01,RSFS excl motor vehicle and parts,151778.0,0.028285332953937203
402,1994-11-01,RSFS excl motor vehicle and parts,158908.0,0.046976505158850435
403,1994-12-01,RSFS excl motor vehicle and parts,198627.0,0.24994965640496392
404,1995-01-01,RSFS excl motor vehicle and parts,134789.0,-0.3213963861912026
405,1995-02-01,RSFS excl motor vehicle and parts,130679.0,-0.030492102471269877
406,1995-03-01,RSFS excl motor vehicle and parts,149748.0,0.14592245119720837
407,1995-04-01,RSFS excl motor vehicle and parts,148170.0,-0.010537703341613858
408,1995-05-01,RSFS excl motor vehicle and parts,157703.0,0.06433826010663424
409,1995-06-01,RSFS excl motor vehicle and parts,156922.0,-0.004952347133535873
